status,seed,target_deterministic_share,lexical_variation,p_transform,realized_det_pct,weighted_ads,unweighted_ads,cross_company_consistency,n_products_train,n_train_lines,n_test_lines,rules_whole_set_accuracy,rules_coverage,retrieval_whole_set_accuracy,retrieval_coverage,retrieval_cutoff_used,paired_diff_point,paired_diff_ci_low,paired_diff_ci_high,empirical_winner,r3_selected_mechanism,r3_agrees_with_empirical,elapsed_seconds
ok,31019,0.0,True,0.3,0.4840357598978289,0.7252262982372558,0.8236824888710587,0.6286763233691073,783,8396,2209,0.5513807152557718,0.7863286555002263,0.6568583069262109,1.0,75,-0.10547759167043913,-0.11905839746491631,-0.09234947940244453,retrieval,llm_required,,7.919
ok,31020,0.0,True,0.3,0.45625,0.6887868463931269,0.812213622891642,0.586404825547718,800,6751,1783,0.4991587212563096,0.749298934380258,0.6287156477846326,1.0,75,-0.129556926528323,-0.14638250140213122,-0.11273135165451487,retrieval,llm_required,,5.333
ok,31001,0.2,False,0.0,0.5730027548209367,0.7029720913374411,0.8410537307217698,0.6528243937474886,726,5518,1520,0.7144736842105263,0.9572368421052632,0.7,1.0,75,0.014473684210526305,0.008552631578947367,0.021052631578947323,tie,llm_required,,3.225
ok,31002,0.2,False,0.0,0.5583524027459954,0.7617032892043129,0.8495787738877222,0.665912502581918,874,7327,1890,0.7216931216931217,0.9645502645502646,0.7174603174603175,1.0,75,0.004232804232804255,0.0010582010582010914,0.007407407407407418,tie,llm_required,,3.046
ok,31003,0.2,False,0.0,0.6032138442521632,0.7369248356673336,0.8565933287806599,0.6226663898862019,809,6998,1875,0.7317333333333333,0.9754666666666667,0.7290666666666666,1.0,75,0.002666666666666706,0.0,0.005333333333333412,tie,llm_required,,5.129
ok,31004,0.2,False,0.0,0.5559360730593608,0.7929335290417279,0.8553360578433575,0.6832588237013276,876,9538,2363,0.7697841726618705,0.9788404570461278,0.7668218366483284,1.0,75,0.0029623360135421217,0.0008463817181548761,0.00550148116800675,tie,llm_required,,3.707
ok,31005,0.2,False,0.0,0.5609756097560976,0.7511528608027327,0.8488107684756423,0.6818066132388809,738,5855,1533,0.7045009784735812,0.9654272667971298,0.6992824527071102,1.0,75,0.005218525766470972,0.000652315720808927,0.009784735812133016,tie,llm_required,,2.795
ok,31006,0.2,False,0.0,0.6020278833967047,0.7728998576174656,0.8611062323036511,0.6634294039311546,789,4214,1153,0.6981786643538594,0.9479618386816999,0.6895056374674762,1.0,75,0.008673026886383273,0.0008673026886383273,0.01647875108412844,tie,llm_required,,4.663
ok,31007,0.2,False,0.0,0.5621693121693122,0.7325190839694656,0.8440229616513506,0.6556759271252752,756,6550,1740,0.7166666666666667,0.9683908045977011,0.7126436781609196,1.0,75,0.004022988505747116,-0.0005747126436781436,0.008620689655172376,tie,llm_required,,3.03
ok,31008,0.2,False,0.0,0.5680100755667506,0.7131868131868132,0.8512348708031605,0.6453033547476992,794,7280,1854,0.7610571736785329,0.9762675296655879,0.7556634304207119,1.0,75,0.005393743257820938,0.0021574973031283085,0.00916936353829556,tie,llm_required,,5.014
ok,31009,0.2,False,0.0,0.5596919127086007,0.7540211397058824,0.8560625699920059,0.6953557771602956,779,8704,2335,0.7349036402569593,0.9794432548179871,0.7314775160599571,1.0,75,0.003426124197002167,-0.0008565310492505418,0.007708779443254876,tie,llm_required,,6.684
ok,31010,0.2,False,0.0,0.5867014341590613,0.7414657062323834,0.8580321652541598,0.7029450779994469,767,6386,1610,0.7248447204968944,0.9577639751552796,0.7217391304347827,1.0,75,0.0031055900621117516,-0.002484472049689379,0.008695652173912993,tie,llm_required,,5.253
ok,31011,0.2,False,0.0,0.6139240506329114,0.7740170247263883,0.8605516037177445,0.6561190422051201,790,4934,1278,0.7190923317683882,0.9553990610328639,0.7128325508607198,1.0,75,0.006259780907668322,0.0007824726134585402,0.011737089201877993,tie,llm_required,,2.124
ok,31012,0.2,False,0.0,0.5222222222222223,0.7443928228132008,0.8437941419079859,0.6706474819724221,810,12484,3767,0.7454207592248474,0.98539952216618,0.744889832758163,1.0,75,0.0005309264666844005,-0.0013273161667110012,0.002389169100079691,tie,llm_required,,7.506
ok,31013,0.2,False,0.0,0.557396449704142,0.7649895724713243,0.8469082517889915,0.6542099459757652,845,7672,2252,0.7642095914742452,0.977797513321492,0.7619893428063943,1.0,75,0.002220248667850866,0.000444049733570151,0.004440497335701621,tie,llm_required,,4.049
ok,31014,0.2,False,0.0,0.5548926014319809,0.7535551041137634,0.8508226019534414,0.6614102537086952,838,7876,2115,0.7617021276595745,0.9801418439716312,0.7588652482269503,1.0,75,0.0028368794326241176,-0.0009456264775413725,0.006619385342789608,tie,llm_required,,7.266
ok,31015,0.2,False,0.0,0.6148409893992933,0.7549530761209593,0.8693851760057708,0.6868173943380254,849,5754,1589,0.73568281938326,0.960352422907489,0.7306482064191315,1.0,75,0.005034612964128438,0.0012586532410321372,0.009439899307740696,tie,llm_required,,3.568
ok,31016,0.2,False,0.0,0.535,0.76500353024241,0.8457006613978857,0.6750782243675414,800,8498,2181,0.7615772581384685,0.9738651994497937,0.7574507106831728,1.0,75,0.004126547455295726,0.0018340210912425325,0.00687757909215958,tie,llm_required,,6.94
ok,31017,0.2,False,0.0,0.5508905852417303,0.7557196465318968,0.8484506431890058,0.6628779739619487,786,8261,2328,0.7560137457044673,0.9712199312714777,0.7542955326460481,1.0,75,0.0017182130584192379,-0.0012886597938144284,0.004725085910652904,tie,llm_required,,4.669
ok,31018,0.2,False,0.0,0.5616083009079118,0.7533826447771964,0.8488157056692828,0.6632589784885669,771,5543,1439,0.7095205003474635,0.9506601806810285,0.7074357192494788,1.0,75,0.0020847810979847115,-0.0020847810979847115,0.006254343293954134,tie,llm_required,,3.018
